sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
chr9:43311520-43311543	TRIM29	26.574	31.54	26.574	31.54	0.2389	12.33	165.51	0.38601	0.64332	0.35668	0.71335	0.84915	True
chr8:69707506-69707529	ZFP869	214.49	237.1	214.49	237.1	0.1439	255.44	3429	0.38599	0.65021	0.34979	0.69959	0.84148	True
chr3:123606997-123607020	NDST3	76.876	66.344	76.876	66.344	-0.20964	55.467	763.57	0.3859	0.34979	0.65021	0.69957	0.84148	False
chr10:75910201-75910224	SMARCB1	12.338	15.226	12.338	15.226	0.28278	4.171	56.146	0.38546	0.6317	0.3683	0.73659	0.86354	True
chr13:15641188-15641211	GLI3	63.589	72.869	63.589	72.869	0.19369	43.062	579.76	0.38542	0.64858	0.35142	0.70283	0.8435	True
chr2:27737396-27737419	RXRA	25.625	30.453	25.625	30.453	0.24039	11.652	157.16	0.38507	0.64259	0.35741	0.71482	0.85012	True
chr11:102155751-102155774	TMEM101	59.792	51.117	59.792	51.117	-0.22214	37.631	530.32	0.38497	0.35013	0.64987	0.70026	0.84158	False
chr2:85414309-85414332	OLFR993	59.792	51.117	59.792	51.117	-0.22214	37.631	530.32	0.38497	0.35013	0.64987	0.70026	0.84158	False
chr17:25744500-25744523	MSLNL	59.792	51.117	59.792	51.117	-0.22214	37.631	530.32	0.38497	0.35013	0.64987	0.70026	0.84158	False
chr5:111420003-111420026	MN1	68.334	58.73	68.334	58.73	-0.2151	46.118	643.53	0.38478	0.3502	0.6498	0.7004	0.84158	False
chr5:107721542-107721565	GFI1	24.676	29.365	24.676	29.365	0.24198	10.993	148.95	0.38419	0.64185	0.35815	0.7163	0.85112	True
chr9:64156067-64156090	ZWILCH	112.94	98.971	112.94	98.971	-0.1887	97.579	1337.8	0.38371	0.3506	0.6494	0.70119	0.84231	False
chr8:19747786-19747809	4930467E23RIK	13.287	16.314	13.287	16.314	0.27721	4.5806	62.261	0.38359	0.63242	0.36758	0.73517	0.8631	True
chr1:177743254-177743277	1700016C15RIK	127.18	142.48	127.18	142.48	0.16266	117.01	1591.5	0.38347	0.64906	0.35094	0.70188	0.84269	True
chr1:191719505-191719528	LPGAT1	47.454	40.241	47.454	40.241	-0.23254	26.015	379.8	0.38313	0.35081	0.64919	0.70162	0.84261	False
chr4:152297495-152297518	ICMT	14.236	17.402	14.236	17.402	0.27232	5.0095	68.566	0.38226	0.63317	0.36683	0.73366	0.86215	True
chr2:27737504-27737527	RXRA	126.23	141.39	126.23	141.39	0.1624	114.9	1574.1	0.38208	0.64854	0.35146	0.70291	0.8435	True
chr5:142961095-142961118	FSCN1	21.829	26.102	21.829	26.102	0.24755	9.1308	125.17	0.38196	0.63955	0.36045	0.72089	0.85404	True
chr14:70465481-70465504	PHYHIP	20.88	25.015	20.88	25.015	0.24972	8.5485	117.54	0.38139	0.63877	0.36123	0.72246	0.8549	True
chr3:88326133-88326156	0610031J06RIK	19.931	23.927	19.931	23.927	0.25209	7.9854	110.06	0.38094	0.63797	0.36203	0.72405	0.85593	True
chr14:55826423-55826446	NFATC4	19.931	23.927	19.931	23.927	0.25209	7.9854	110.06	0.38094	0.63797	0.36203	0.72405	0.85593	True
chr12:110279355-110279378	DIO3	16.134	19.577	16.134	19.577	0.26411	5.9247	81.72	0.38079	0.63475	0.36525	0.73049	0.86042	True
chr5:30386267-30386290	OTOF	16.134	19.577	16.134	19.577	0.26411	5.9247	81.72	0.38079	0.63475	0.36525	0.73049	0.86042	True
chr4:127312728-127312751	GJA4	55.996	47.854	55.996	47.854	-0.22238	33.144	482.31	0.38013	0.35193	0.64807	0.70385	0.8444	False
chr11:101095012-101095035	PSMC3IP	284.73	312.14	284.73	312.14	0.13218	375.78	5206.9	0.37992	0.64798	0.35202	0.70403	0.8444	True
chrX:38066745-38066768	RHOX10	43.658	36.978	43.658	36.978	-0.23374	22.309	336.83	0.37906	0.35232	0.64768	0.70464	0.84491	False
chrX:86785320-86785343	IL1RAPL1	59.792	68.519	59.792	68.519	0.19351	38.074	530.32	0.37893	0.64596	0.35404	0.70807	0.84615	True
chr7:92661867-92661890	PCF11	59.792	68.519	59.792	68.519	0.19351	38.074	530.32	0.37893	0.64596	0.35404	0.70807	0.84615	True
chr10:20246617-20246640	MTAP7	141.41	157.7	141.41	157.7	0.15623	132.65	1859.1	0.37775	0.64701	0.35299	0.70598	0.84607	True
chr9:107549154-107549177	ZMYND10	103.45	116.37	103.45	116.37	0.16828	83.496	1176.8	0.37671	0.64635	0.35365	0.7073	0.84615	True
chr11:105975622-105975645	ACE	185.07	165.31	185.07	165.31	-0.16194	195.17	2759.8	0.37646	0.35329	0.64671	0.70658	0.84615	False
chr2:88958805-88958828	OLFR1212	140.46	156.61	140.46	156.61	0.15595	130.4	1840.9	0.37639	0.6465	0.3535	0.707	0.84615	True
chr6:122833278-122833301	FOXJ2	3.7963	3.2628	3.7963	3.2628	-0.17014	0.14234	11.236	0.37569	0.35357	0.64643	0.70714	0.84615	False
chr9:43311290-43311313	TRIM29	3.7963	3.2628	3.7963	3.2628	-0.17014	0.14234	11.236	0.37569	0.35357	0.64643	0.70714	0.84615	False
chr2:163853897-163853920	KCNK15	3.7963	3.2628	3.7963	3.2628	-0.17014	0.14234	11.236	0.37569	0.35357	0.64643	0.70714	0.84615	False
chr8:27228102-27228125	ADRB3	39.862	33.716	39.862	33.716	-0.23517	18.887	295.54	0.37519	0.35376	0.64624	0.70752	0.84615	False
chr16:76293301-76293324	NRIP1	139.52	155.53	139.52	155.53	0.15568	128.17	1822.7	0.37502	0.64599	0.35401	0.70803	0.84615	True
chr12:80340131-80340154	DCAF5	82.571	71.781	82.571	71.781	-0.19942	58.202	847.2	0.37463	0.35397	0.64603	0.70794	0.84615	False
chr17:24658214-24658237	NPW	80.672	91.358	80.672	91.358	0.17739	57.094	819.01	0.37339	0.64472	0.35528	0.71057	0.84781	True
chr2:44064980-44065003	ARHGAP15	190.77	170.75	190.77	170.75	-0.15902	200.27	2885.5	0.3729	0.35461	0.64539	0.70922	0.8473	False
chr10:62469893-62469916	VPS26A	17.084	14.139	17.084	14.139	-0.25643	4.3359	88.558	0.37251	0.35476	0.64524	0.70951	0.84743	False
chr2:85785990-85786013	OLFR1015	154.7	171.84	154.7	171.84	0.15066	146.88	2120.9	0.37217	0.64498	0.35502	0.71005	0.84753	True
chr5:140331159-140331182	FTSJ2	36.065	30.453	36.065	30.453	-0.23688	15.75	256.01	0.37165	0.35508	0.64492	0.71015	0.84753	False
chr5:143244255-143244278	ZFP12	36.065	30.453	36.065	30.453	-0.23688	15.75	256.01	0.37165	0.35508	0.64492	0.71015	0.84753	False
chr13:41656235-41656258	GM5082	230.63	207.73	230.63	207.73	-0.15016	262.13	3815.6	0.37084	0.35538	0.64462	0.71076	0.84782	False
chr4:82991493-82991516	FREM1	48.403	41.329	48.403	41.329	-0.22297	25.026	390.8	0.37025	0.3556	0.6444	0.71119	0.84812	False
chr13:70779645-70779668	ADAMTS16	78.774	89.183	78.774	89.183	0.17693	54.172	791.14	0.37006	0.64342	0.35658	0.71315	0.84915	True
chr19:37945653-37945676	MYOF	32.269	27.19	32.269	27.19	-0.239	12.898	218.32	0.36864	0.3562	0.6438	0.71239	0.84889	False
chr9:21201242-21201265	PDE4A	32.269	27.19	32.269	27.19	-0.239	12.898	218.32	0.36864	0.3562	0.6438	0.71239	0.84889	False
chr16:10791787-10791810	PRM2	101.55	89.183	101.55	89.183	-0.18543	76.499	1145.4	0.36781	0.35651	0.64349	0.71302	0.84915	False
chr3:14645202-14645225	CAR13	53.149	60.906	53.149	60.906	0.19314	30.083	447.27	0.36676	0.64095	0.35905	0.71809	0.85258	True
chr6:134870139-134870162	GPR19	76.876	87.008	76.876	87.008	0.17645	51.327	763.57	0.36666	0.6421	0.3579	0.71581	0.85075	True
chr2:76375409-76375432	RBM45	70.232	60.906	70.232	60.906	-0.20247	43.496	669.63	0.36615	0.35713	0.64287	0.71425	0.85	False
chr17:28200439-28200462	ZFP523	24.676	20.664	24.676	20.664	-0.24511	8.0476	148.95	0.36567	0.35731	0.64269	0.71461	0.85012	False
chr10:20246613-20246636	MTAP7	44.607	38.066	44.607	38.066	-0.22335	21.393	347.42	0.36528	0.35745	0.64255	0.7149	0.85012	False
chr2:87738191-87738214	OLFR1138	88.265	77.219	88.265	77.219	-0.19057	61.003	933.58	0.36483	0.35762	0.64238	0.71524	0.85029	False
chr7:98988182-98988205	UVRAG	97.756	85.92	97.756	85.92	-0.18417	70.042	1083.4	0.36213	0.35863	0.64137	0.71725	0.85203	False
chr4:111980436-111980459	SKINT7	193.61	174.02	193.61	174.02	-0.15313	192.04	2949.1	0.36119	0.35898	0.64102	0.71795	0.85258	False
chr7:49770900-49770923	HTATIP2	40.811	34.803	40.811	34.803	-0.22379	18.046	305.7	0.36033	0.3593	0.6407	0.7186	0.85278	False
chr16:11984835-11984858	SHISA9	66.436	57.643	66.436	57.643	-0.20157	38.662	617.77	0.36022	0.35934	0.64066	0.71868	0.85278	False
chr3:116641746-116641769	HIAT1	10.44	8.7008	10.44	8.7008	-0.23791	1.5124	44.513	0.3598	0.3595	0.6405	0.719	0.85278	False
chr13:54611079-54611102	CLTB	10.44	8.7008	10.44	8.7008	-0.23791	1.5124	44.513	0.3598	0.3595	0.6405	0.719	0.85278	False
chr11:32415951-32415974	SH3PXD2B	169.89	152.26	169.89	152.26	-0.15702	155.28	2433.4	0.35773	0.36027	0.63973	0.72054	0.85404	False
chr1:45918354-45918377	SLC40A1	191.72	210.99	191.72	210.99	0.13755	185.83	2906.7	0.35758	0.6396	0.3604	0.72079	0.85404	True
chr13:94877505-94877528	OTP	48.403	55.468	48.403	55.468	0.19281	24.951	390.8	0.35734	0.63698	0.36302	0.72605	0.85738	True
chr4:137752655-137752678	ALPL	71.182	61.993	71.182	61.993	-0.19644	42.213	682.81	0.35714	0.36049	0.63951	0.72099	0.85404	False
chr7:15626176-15626199	OBOX3	71.182	61.993	71.182	61.993	-0.19644	42.213	682.81	0.35714	0.36049	0.63951	0.72099	0.85404	False
chr13:84284053-84284076	TMEM161B	160.4	177.28	160.4	177.28	0.14353	142.52	2236.4	0.357	0.63933	0.36067	0.72134	0.85424	True
chr13:97198103-97198126	HEXB	71.182	80.482	71.182	80.482	0.17486	43.252	682.81	0.35593	0.63789	0.36211	0.72422	0.85593	True
chr11:23349183-23349206	USP34	37.014	31.54	37.014	31.54	-0.22432	14.983	265.72	0.3555	0.36111	0.63889	0.72221	0.85483	False
chr6:3376400-3376423	SAMD9L	37.014	31.54	37.014	31.54	-0.22432	14.983	265.72	0.3555	0.36111	0.63889	0.72221	0.85483	False
chr7:30262690-30262713	WDR62	75.927	66.344	75.927	66.344	-0.19195	45.921	749.91	0.35469	0.36141	0.63859	0.72282	0.8551	False
chr17:23779703-23779726	FLYWCH2	70.232	79.395	70.232	79.395	0.17457	41.973	669.63	0.35407	0.63715	0.36285	0.7257	0.85731	True
chrX:135746095-135746118	ARMCX5	46.505	53.292	46.505	53.292	0.19266	23.032	368.91	0.35337	0.63527	0.36473	0.72946	0.85964	True
chr2:71311523-71311546	SLC25A12	46.505	53.292	46.505	53.292	0.19266	23.032	368.91	0.35337	0.63527	0.36473	0.72946	0.85964	True
chr9:78399028-78399051	DDX43	80.672	70.694	80.672	70.694	-0.188	49.785	819.01	0.35277	0.36213	0.63787	0.72426	0.85593	False
chr3:14650645-14650668	CAR13	201.21	181.63	201.21	181.63	-0.14691	191.64	3120.9	0.35071	0.3629	0.6371	0.7258	0.85731	False
chr18:43766843-43766866	SCGB3A2	68.334	77.219	68.334	77.219	0.17396	39.474	643.53	0.35025	0.63564	0.36436	0.72872	0.85921	True
chr11:106213130-106213153	CCDC47	44.607	51.117	44.607	51.117	0.1925	21.19	347.42	0.34927	0.63349	0.36651	0.73301	0.86162	True
chr9:44985020-44985043	CD3D	128.13	114.2	128.13	114.2	-0.16467	97.007	1608.9	0.34845	0.36375	0.63625	0.72751	0.85886	False
chr13:21526822-21526845	ZFP192	105.35	117.46	105.35	117.46	0.15561	73.35	1208.4	0.34842	0.63579	0.36421	0.72841	0.85907	True
chr2:79428749-79428772	CERKL	105.35	117.46	105.35	117.46	0.15561	73.35	1208.4	0.34842	0.63579	0.36421	0.72841	0.85907	True
chr4:91308697-91308720	ELAVL2	123.38	109.85	123.38	109.85	-0.16619	91.583	1522.4	0.34819	0.36385	0.63615	0.7277	0.85886	False
chr17:43497939-43497962	MEP1A	113.89	101.15	113.89	101.15	-0.16962	81.202	1354.2	0.34797	0.36393	0.63607	0.72787	0.85886	False
chr5:120769969-120769992	OAS3	66.436	75.044	66.436	75.044	0.17332	37.051	617.77	0.34634	0.63408	0.36592	0.73184	0.8609	True
chrX:150557303-150557326	ALAS2	103.45	115.29	103.45	115.29	0.15485	70.033	1176.8	0.345	0.63448	0.36552	0.73103	0.86083	True
chr2:167307579-167307602	B4GALT5	25.625	21.752	25.625	21.752	-0.22681	7.5015	157.16	0.3433	0.36569	0.63431	0.73137	0.8609	False
chr2:136770059-136770082	SNAP25	129.08	115.29	129.08	115.29	-0.16168	95.087	1626.4	0.34311	0.36576	0.63424	0.73152	0.8609	False
chrX:38066827-38066850	RHOX10	124.33	110.94	124.33	110.94	-0.16307	89.718	1539.6	0.34268	0.36592	0.63408	0.73184	0.8609	False
chr17:40602376-40602399	GM20580	105.35	93.533	105.35	93.533	-0.1699	69.799	1208.4	0.34194	0.3662	0.6338	0.7324	0.86134	False
chr9:43111789-43111812	TMEM136	68.334	59.818	68.334	59.818	-0.18907	36.264	643.53	0.34166	0.3663	0.6337	0.73261	0.86136	False
chr15:83228165-83228188	A4GALT	63.589	71.781	63.589	71.781	0.17229	33.56	579.76	0.34025	0.63164	0.36836	0.73671	0.86354	True
chrX:142189320-142189343	GUCY2F	37.963	32.628	37.963	32.628	-0.21246	14.234	275.55	0.34003	0.36692	0.63308	0.73384	0.86215	False
chr8:43187609-43187632	TRIML2	46.505	40.241	46.505	40.241	-0.204	19.62	368.91	0.3391	0.36727	0.63273	0.73453	0.86274	False
chr7:28778968-28778991	SIRT2	77.825	68.519	77.825	68.519	-0.18125	43.305	777.31	0.3382	0.36761	0.63239	0.73521	0.8631	False
chr11:73214144-73214167	SHPK	81.621	91.358	81.621	91.358	0.16072	47.403	833.07	0.33735	0.63121	0.36879	0.73758	0.86412	True
chr8:104547712-104547735	CAR7	125.28	112.02	125.28	112.02	-0.16001	87.872	1556.8	0.33724	0.36797	0.63203	0.73594	0.86354	False
chr2:93864417-93864440	ACCSL	162.29	178.37	162.29	178.37	0.13544	129.16	2275.4	0.33694	0.63179	0.36821	0.73641	0.86354	True
chr7:144516033-144516056	PPFIA1	87.316	77.219	87.316	77.219	-0.17515	50.97	919	0.33638	0.36829	0.63171	0.73658	0.86354	False
chr1:90807989-90808012	COL6A3	220.19	200.12	220.19	200.12	-0.13723	201.4	3563.9	0.33638	0.36829	0.63171	0.73658	0.86354	False
chr16:4875782-4875805	FAM100A	92.061	81.57	92.061	81.57	-0.17257	55.036	992.66	0.33591	0.36847	0.63153	0.73694	0.86358	False
chr6:34356333-34356356	AKR1B8	80.672	90.271	80.672	90.271	0.1603	46.064	819.01	0.33539	0.63044	0.36956	0.73911	0.86489	True
chr2:87033736-87033759	OLFR1105	97.756	108.76	97.756	108.76	0.15241	60.543	1083.4	0.3343	0.63037	0.36963	0.73925	0.86489	True
chr5:137295039-137295062	UFSP1	34.167	29.365	34.167	29.365	-0.21181	11.529	236.93	0.33399	0.36919	0.63081	0.73839	0.86441	False
chr2:119292727-119292750	VPS18	51.251	44.592	51.251	44.592	-0.19668	22.172	424.39	0.33397	0.3692	0.6308	0.7384	0.86441	False
chr10:78715328-78715351	CASP14	51.251	44.592	51.251	44.592	-0.19668	22.172	424.39	0.33397	0.3692	0.6308	0.7384	0.86441	False
chr17:47824655-47824678	MDFI	79.723	89.183	79.723	89.183	0.15987	44.744	805.03	0.33341	0.62967	0.37033	0.74066	0.86508	True
chr15:103309473-103309496	GPR84	69.283	60.906	69.283	60.906	-0.18311	35.094	656.54	0.33268	0.36969	0.63031	0.73938	0.86489	False
chr4:150999092-150999115	UTS2	42.709	36.978	42.709	36.978	-0.20275	16.42	326.35	0.33226	0.36985	0.63015	0.73969	0.86491	False
chr11:82742108-82742131	CCT6B	112.94	125.07	112.94	125.07	0.14598	73.599	1337.8	0.33171	0.62957	0.37043	0.74085	0.86508	True
chr6:122831458-122831481	FOXJ2	121.48	108.76	121.48	108.76	-0.15823	80.941	1488.3	0.33117	0.37026	0.62974	0.74052	0.86508	False
chr9:53591408-53591431	ACAT1	121.48	108.76	121.48	108.76	-0.15823	80.941	1488.3	0.33117	0.37026	0.62974	0.74052	0.86508	False
chr19:10965847-10965870	MS4A10	166.09	150.09	166.09	150.09	-0.14523	128.03	2354	0.33032	0.37058	0.62942	0.74116	0.86511	False
chr5:24477127-24477150	AGAP3	78.774	69.606	78.774	69.606	-0.17613	42.025	791.14	0.33019	0.37063	0.62937	0.74126	0.86511	False
chr11:101094947-101094970	PSMC3IP	157.55	172.93	157.55	172.93	0.13357	118.27	2178.4	0.32952	0.62898	0.37102	0.74204	0.86531	True
chr11:86944670-86944693	YPEL2	157.55	172.93	157.55	172.93	0.13357	118.27	2178.4	0.32952	0.62898	0.37102	0.74204	0.86531	True
chr13:19373202-19373225	STARD3NL	102.5	91.358	102.5	91.358	-0.16434	62.085	1161	0.32921	0.371	0.629	0.742	0.86531	False
chr2:170119657-170119680	ZFP217	93.011	82.657	93.011	82.657	-0.16833	53.593	1007.6	0.32897	0.37109	0.62891	0.74218	0.86531	False
chr4:133221489-133221512	CD164L2	36.065	41.329	36.065	41.329	0.19157	13.852	256.01	0.32896	0.62436	0.37564	0.75127	0.87237	True
chr1:153874789-153874812	GM5531	60.742	53.292	60.742	53.292	-0.18549	27.746	542.54	0.32737	0.37169	0.62831	0.74339	0.8665	False
chr15:89126385-89126408	HDAC10	151.85	137.04	151.85	137.04	-0.14709	109.76	2063.8	0.32683	0.3719	0.6281	0.74379	0.86676	False
chr1:45918974-45918997	SLC40A1	93.96	104.41	93.96	104.41	0.15062	54.6	1022.6	0.32678	0.62747	0.37253	0.74507	0.86802	True
chr9:21289236-21289259	CDKN2D	35.116	40.241	35.116	40.241	0.19144	13.132	246.41	0.32648	0.62321	0.37679	0.75358	0.87352	True
chr9:14593579-14593602	AMOTL1	125.28	138.13	125.28	138.13	0.13976	82.504	1556.8	0.32556	0.62734	0.37266	0.74532	0.86809	True
chr6:52729419-52729442	TAX1BP1	228.73	208.82	228.73	208.82	-0.13079	198.22	3769.5	0.32447	0.37279	0.62721	0.74558	0.86818	False
chrX:37218232-37218255	RHOX1	70.232	61.993	70.232	61.993	-0.17734	33.943	669.63	0.3239	0.37301	0.62699	0.74601	0.86846	False
chr9:110548283-110548306	SETD2	213.54	194.68	213.54	194.68	-0.13278	177.93	3406.6	0.32342	0.37319	0.62681	0.74638	0.86867	False
chr1:106950730-106950753	SERPINB12	195.51	213.17	195.51	213.17	0.12413	155.89	2991.8	0.32282	0.62652	0.37348	0.74696	0.86912	True
chr16:36620732-36620755	CD86	123.38	135.95	123.38	135.95	0.13888	78.984	1522.4	0.32212	0.62603	0.37397	0.74795	0.86983	True
chr15:34839163-34839186	KCNS2	152.8	167.49	152.8	167.49	0.13158	107.86	2082.8	0.32182	0.62605	0.37395	0.74789	0.86983	True
chr10:60295953-60295976	PSAP	56.945	50.03	56.945	50.03	-0.18336	23.913	494.17	0.31968	0.37461	0.62539	0.74921	0.87108	False
chr4:127312511-127312534	GJA4	43.658	38.066	43.658	38.066	-0.19301	15.636	336.83	0.31898	0.37487	0.62513	0.74974	0.87147	False
chr14:32092106-32092129	OXNAD1	73.08	81.57	73.08	81.57	0.15654	36.042	709.41	0.31876	0.62391	0.37609	0.75219	0.87277	True
chr6:142767835-142767858	CMAS	35.116	30.453	35.116	30.453	-0.19946	10.874	246.41	0.31784	0.3753	0.6247	0.75061	0.87212	False
chr18:3405752-3405775	CUL2	244.86	265.37	244.86	265.37	0.11559	210.32	4167.9	0.31769	0.62461	0.37539	0.75078	0.87212	True
chr2:29145458-29145481	SETX	109.14	97.884	109.14	97.884	-0.1556	63.407	1272.6	0.3175	0.37543	0.62457	0.75086	0.87212	False
chr19:12099220-12099243	OLFR1427	120.53	132.69	120.53	132.69	0.1375	73.847	1471.3	0.31683	0.624	0.376	0.752	0.87277	True
chrX:16894406-16894429	NDP	66.436	58.73	66.436	58.73	-0.17506	29.689	617.77	0.31621	0.37592	0.62408	0.75185	0.87277	False
chr15:60823707-60823730	FAM84B	53.149	59.818	53.149	59.818	0.16757	22.238	447.27	0.31534	0.62148	0.37852	0.75703	0.87355	True
chrX:107870722-107870745	FAM46D	231.58	212.08	231.58	212.08	-0.1263	190.04	3838.8	0.31481	0.37645	0.62355	0.75291	0.87333	False
chr12:110813600-110813623	STK30	80.672	71.781	80.672	71.781	-0.16628	39.524	819.01	0.31462	0.37652	0.62348	0.75305	0.87333	False
chr3:41717761-41717784	SCLT1	71.182	79.395	71.182	79.395	0.15547	33.728	682.81	0.31431	0.62214	0.37786	0.75572	0.87352	True
chr2:33284838-33284861	RALGPS1	11.389	9.7884	11.389	9.7884	-0.19959	1.2811	50.227	0.31337	0.377	0.623	0.754	0.87352	False
chr8:25038648-25038671	HTRA4	18.982	16.314	18.982	16.314	-0.20674	3.5585	102.73	0.31293	0.37717	0.62283	0.75434	0.87352	False
chr8:120015342-120015365	CRISPLD2	18.982	16.314	18.982	16.314	-0.20674	3.5585	102.73	0.31293	0.37717	0.62283	0.75434	0.87352	False
chr15:25364674-25364697	BASP1	18.982	16.314	18.982	16.314	-0.20674	3.5585	102.73	0.31293	0.37717	0.62283	0.75434	0.87352	False
chr17:35098950-35098973	ABHD16A	53.149	46.767	53.149	46.767	-0.18092	20.366	447.27	0.31156	0.37769	0.62231	0.75538	0.87352	False
chr11:103078404-103078427	PLCD3	53.149	46.767	53.149	46.767	-0.18092	20.366	447.27	0.31156	0.37769	0.62231	0.75538	0.87352	False
chr4:155890864-155890887	PUSL1	102.5	113.11	102.5	113.11	0.14078	56.274	1161	0.31135	0.62173	0.37827	0.75653	0.87355	True
chr4:14795861-14795884	LRRC69	382.48	354.56	382.48	354.56	-0.10908	389.9	8055.7	0.31114	0.37785	0.62215	0.75569	0.87352	False
chr13:23357083-23357106	ZFP322A	130.02	117.46	130.02	117.46	-0.14543	78.93	1643.9	0.31098	0.37791	0.62209	0.75582	0.87352	False
chr9:123660561-123660584	SLC6A20A	130.02	117.46	130.02	117.46	-0.14543	78.93	1643.9	0.31098	0.37791	0.62209	0.75582	0.87352	False
chr6:83109405-83109428	MRPL53	39.862	34.803	39.862	34.803	-0.19066	12.794	295.54	0.31091	0.37794	0.62206	0.75587	0.87352	False
chr3:26667564-26667587	SPATA16	39.862	34.803	39.862	34.803	-0.19066	12.794	295.54	0.31091	0.37794	0.62206	0.75587	0.87352	False
chr12:31626796-31626819	BCAP29	39.862	34.803	39.862	34.803	-0.19066	12.794	295.54	0.31091	0.37794	0.62206	0.75587	0.87352	False
chr11:100420422-100420445	FKBP10	31.32	27.19	31.32	27.19	-0.19724	8.5281	209.2	0.31027	0.37818	0.62182	0.75636	0.87355	False
chr14:30479749-30479772	DCP1A	31.32	27.19	31.32	27.19	-0.19724	8.5281	209.2	0.31027	0.37818	0.62182	0.75636	0.87355	False
chr5:105888572-105888595	ZFP326	170.84	155.53	170.84	155.53	-0.13462	117.18	2453.4	0.30953	0.37846	0.62154	0.75692	0.87355	False
chr7:103051425-103051448	OLFR583	57.894	51.117	57.894	51.117	-0.17637	22.965	506.13	0.30946	0.37848	0.62152	0.75697	0.87355	False
chr1:121527838-121527861	HTR5B	158.5	172.93	158.5	172.93	0.12496	104.12	2197.7	0.30782	0.62075	0.37925	0.75849	0.87477	True
chr9:22424772-22424795	9530077C05RIK	28.473	32.628	28.473	32.628	0.19029	8.6335	182.6	0.30751	0.614	0.386	0.77201	0.88408	True
chr10:74326092-74326115	PCDH15	67.385	59.818	67.385	59.818	-0.16919	28.632	630.61	0.30728	0.37932	0.62068	0.75863	0.87477	False
chr18:73970189-73970212	MAPK4	347.37	373.05	347.37	373.05	0.10261	329.74	6985.8	0.30725	0.62067	0.37933	0.75866	0.87477	True
chr2:164431229-164431252	SDC4	84.469	93.533	84.469	93.533	0.14543	41.085	875.69	0.30632	0.6195	0.3805	0.761	0.87658	True
chr9:119341861-119341884	ACAA1A	44.607	39.154	44.607	39.154	-0.18373	14.871	347.42	0.30616	0.37974	0.62026	0.75948	0.87549	False
chr16:10966447-10966470	LITAF	130.97	118.55	130.97	118.55	-0.14266	77.2	1661.5	0.30591	0.37984	0.62016	0.75968	0.87549	False
chr10:62480561-62480584	VPS26A	143.31	156.61	143.31	156.61	0.1272	88.472	1895.8	0.30551	0.61982	0.38018	0.76036	0.87606	True
chr11:70135131-70135154	MGL2	560.91	597.09	560.91	597.09	0.090026	654.54	14210	0.30351	0.61925	0.38075	0.7615	0.87683	True
chr19:53919745-53919768	PDCD4	49.353	43.504	49.353	43.504	-0.17813	17.103	401.9	0.30295	0.38096	0.61904	0.76193	0.87683	False
chr4:15998968-15998991	OSGIN2	121.48	109.85	121.48	109.85	-0.14401	67.695	1488.3	0.30294	0.38097	0.61903	0.76193	0.87683	False
chr2:86890941-86890964	OLFR1097	151.85	138.13	151.85	138.13	-0.13577	94.241	2063.8	0.30288	0.38099	0.61901	0.76198	0.87683	False
chr4:126612067-126612090	5730409E04RIK	36.065	31.54	36.065	31.54	-0.18784	10.238	256.01	0.30239	0.38118	0.61882	0.76235	0.87704	False
chr3:55117725-55117748	SPG20	48.403	54.38	48.403	54.38	0.16475	17.859	390.8	0.30232	0.61604	0.38396	0.76792	0.88166	True
chr10:108642363-108642386	SYT1	116.74	105.5	116.74	105.5	-0.14476	63.176	1404	0.30148	0.38152	0.61848	0.76305	0.87752	False
chr18:43766809-43766832	SCGB3A2	220.19	238.18	220.19	238.18	0.11285	161.93	3563.9	0.30145	0.61842	0.38158	0.76316	0.87752	True
chr12:31626823-31626846	BCAP29	193.61	177.28	193.61	177.28	-0.12648	133.42	2949.1	0.30109	0.38167	0.61833	0.76334	0.87752	False
chr11:75756888-75756911	YWHAE	54.098	47.854	54.098	47.854	-0.17351	19.491	458.86	0.30083	0.38177	0.61823	0.76355	0.87753	False
chr9:78150535-78150558	ICK	25.625	29.365	25.625	29.365	0.18962	6.9931	157.16	0.29832	0.60927	0.39073	0.78146	0.8871	True
chrX:167244876-167244899	TLR8	179.38	194.68	179.38	194.68	0.11748	117.09	2635.8	0.29806	0.61708	0.38292	0.76584	0.87987	True
chr3:51664577-51664600	MGST2	205	221.87	205	221.87	0.11354	142.25	3207.9	0.29781	0.61702	0.38298	0.76596	0.87987	True
chr5:138455951-138455974	ZFP157	63.589	70.694	63.589	70.694	0.15057	25.241	579.76	0.29508	0.61444	0.38556	0.77112	0.88403	True
chr1:88407407-88407430	SPP2	24.676	28.278	24.676	28.278	0.18936	6.4847	148.95	0.29508	0.60756	0.39244	0.78488	0.88737	True
chr2:178413933-178413956	PPP1R3D	242.97	224.05	242.97	224.05	-0.11647	179	4120.3	0.29489	0.38404	0.61596	0.76808	0.88166	False
chr7:17093713-17093736	PSG16	93.011	83.745	93.011	83.745	-0.14969	42.924	1007.6	0.29462	0.38414	0.61586	0.76828	0.88166	False
chr17:31459136-31459159	PDE9A	23.727	20.664	23.727	20.664	-0.19077	4.6904	140.88	0.29462	0.38414	0.61586	0.76829	0.88166	False
